frame,time_seconds,beat_position,bar_position,section,energy,dominant_slot,tension_chords,glassy_arps,broken_beat,granular_texture,temperature,top_k,cfg_musiccoca,cfg_notes,cfg_drums,drum_gate
189,7.56,13.104,3.276,intro,0.157626,granular_texture,0.274987,0.285854,0.050968,0.38819,0.8391,67,2.4814,0.6438,0.4641,0
190,7.6,13.1733,3.2933,intro,0.157972,granular_texture,0.2953,0.247239,0.07603,0.381431,0.8384,66,2.4772,0.6557,0.5485,0
191,7.64,13.2427,3.3107,intro,0.158319,granular_texture,0.309942,0.190017,0.119478,0.380562,0.8385,63,2.478,0.6539,0.6944,0
192,7.68,13.312,3.328,intro,0.158666,granular_texture,0.307168,0.129379,0.166967,0.396486,0.8406,61,2.4931,0.6292,0.8539,0
193,7.72,13.3813,3.3453,intro,0.159015,granular_texture,0.285211,0.084383,0.195101,0.435305,0.8454,59,2.5276,0.586,0.9485,0
194,7.76,13.4507,3.3627,intro,0.159364,granular_texture,0.270956,0.061749,0.205798,0.461497,0.8487,58,2.5514,0.5603,0.9847,0
195,7.8,13.52,3.38,intro,0.159715,granular_texture,0.279653,0.054336,0.208312,0.457698,0.8484,58,2.5498,0.5686,0.9935,0
196,7.84,13.5893,3.3973,intro,0.160066,granular_texture,0.305042,0.054175,0.198149,0.442633,0.8467,58,2.5385,0.6003,0.9599,0
197,7.88,13.6587,3.4147,intro,0.160419,granular_texture,0.347326,0.057837,0.177848,0.416989,0.8438,58,2.5183,0.6544,0.8923,0
198,7.92,13.728,3.432,intro,0.160772,tension_chords,0.404491,0.063726,0.149123,0.382659,0.8399,58,2.5093,0.7279,0.7964,0
199,7.96,13.7973,3.4493,intro,0.161126,tension_chords,0.46481,0.072362,0.107654,0.355174,0.8367,59,2.5621,0.8063,0.6579,0
200,8.0,13.8667,3.4667,intro,0.161481,tension_chords,0.50698,0.084429,0.06464,0.343951,0.8356,59,2.5995,0.8633,0.5142,0
201,8.04,13.936,3.484,intro,0.161837,tension_chords,0.519014,0.100939,0.041889,0.338158,0.835,60,2.6113,0.8841,0.4384,0
202,8.08,14.0053,3.5013,intro,0.162194,tension_chords,0.501033,0.121775,0.035272,0.34192,0.8356,61,2.5976,0.8689,0.4166,0
203,8.12,14.0747,3.5187,intro,0.162552,tension_chords,0.452962,0.142713,0.032379,0.371946,0.8394,62,2.5584,0.8162,0.4073,0
204,8.16,14.144,3.536,intro,0.162911,granular_texture,0.386243,0.158878,0.029264,0.425615,0.846,63,2.5367,0.7384,0.3972,0
205,8.2,14.2133,3.5533,intro,0.16327,granular_texture,0.330223,0.174707,0.029435,0.465636,0.851,64,2.5723,0.6739,0.3982,0
206,8.24,14.2827,3.5707,intro,0.16363,granular_texture,0.305373,0.202685,0.039805,0.452137,0.8495,65,2.5625,0.6527,0.4333,0
207,8.28,14.352,3.588,intro,0.163992,granular_texture,0.292225,0.238009,0.064956,0.40481,0.844,66,2.5239,0.6486,0.518,0
208,8.32,14.4213,3.6053,intro,0.164354,granular_texture,0.27785,0.271527,0.104287,0.346336,0.8372,68,2.4758,0.6423,0.6502,0
209,8.36,14.4907,3.6227,intro,0.164716,granular_texture,0.262541,0.29265,0.150799,0.294011,0.8311,69,2.4329,0.6306,0.8064,0
210,8.4,14.56,3.64,intro,0.16508,glassy_arps,0.249272,0.287679,0.194547,0.268503,0.8282,69,2.4291,0.6123,0.9533,0
211,8.44,14.6293,3.6573,intro,0.165444,granular_texture,0.241038,0.256796,0.229701,0.272465,0.8288,67,2.4178,0.5912,1.0715,0
212,8.48,14.6987,3.6747,intro,0.16581,granular_texture,0.237205,0.214945,0.2546,0.29325,0.8315,66,2.4371,0.5717,1.1553,0
213,8.52,14.768,3.692,intro,0.166176,granular_texture,0.23185,0.173264,0.253695,0.341191,0.8374,64,2.4795,0.5505,1.1527,0
214,8.56,14.8373,3.7093,intro,0.166542,granular_texture,0.226841,0.139266,0.205977,0.427916,0.848,62,2.5548,0.5323,0.9932,0
215,8.6,14.9067,3.7267,intro,0.16691,granular_texture,0.219263,0.110979,0.128627,0.541132,0.8617,61,2.6527,0.5129,0.7345,0
216,8.64,14.976,3.744,intro,0.167278,granular_texture,0.208129,0.08848,0.071142,0.632249,0.8728,60,2.7318,0.4911,0.5423,0
217,8.68,15.0453,3.7613,intro,0.167647,granular_texture,0.216052,0.080777,0.048454,0.654717,0.8757,60,2.7525,0.4983,0.4667,0
218,8.72,15.1147,3.7787,intro,0.168017,granular_texture,0.244811,0.085824,0.045812,0.623553,0.8721,60,2.7277,0.5361,0.4583,0
219,8.76,15.184,3.796,intro,0.168387,granular_texture,0.275524,0.095375,0.0506,0.578501,0.8669,61,2.691,0.5778,0.4747,0
220,8.8,15.2533,3.8133,intro,0.168759,granular_texture,0.298843,0.10392,0.055259,0.541979,0.8627,61,2.6617,0.6099,0.4908,0
221,8.84,15.3227,3.8307,intro,0.16913,granular_texture,0.307367,0.107861,0.058916,0.525856,0.8609,62,2.6496,0.622,0.5034,0
222,8.88,15.392,3.848,intro,0.169503,granular_texture,0.302718,0.111315,0.070689,0.515278,0.8598,62,2.6423,0.6174,0.5433,0
223,8.92,15.4613,3.8653,intro,0.169876,granular_texture,0.282735,0.116081,0.098419,0.502765,0.8585,62,2.6333,0.594,0.6366,0
224,8.96,15.5307,3.8827,intro,0.17025,granular_texture,0.247302,0.12045,0.135628,0.496619,0.8579,62,2.6297,0.5513,0.7616,0
225,9.0,15.6,3.9,intro,0.170625,granular_texture,0.212197,0.126903,0.17099,0.48991,0.8573,63,2.6257,0.5097,0.8805,0
226,9.04,15.6693,3.9173,intro,0.171,granular_texture,0.186711,0.138436,0.200729,0.474123,0.8556,63,2.614,0.4818,0.9805,0
227,9.08,15.7387,3.9347,intro,0.171376,granular_texture,0.171861,0.156837,0.224793,0.446509,0.8524,64,2.5922,0.4697,1.0616,0
228,9.12,15.808,3.952,intro,0.171753,granular_texture,0.17592,0.190239,0.238294,0.395546,0.8465,65,2.5505,0.4865,1.1072,0
229,9.16,15.8773,3.9693,intro,0.17213,granular_texture,0.205446,0.241211,0.222454,0.330888,0.8389,68,2.4972,0.5412,1.0546,0
230,9.2,15.9467,3.9867,intro,0.172508,granular_texture,0.250434,0.284702,0.173585,0.291279,0.8343,69,2.4652,0.6127,0.8913,0
231,9.24,16.016,4.004,intro,0.172887,glassy_arps,0.297219,0.299901,0.120264,0.282616,0.8334,70,2.4743,0.6765,0.7131,0
232,9.28,16.0853,4.0213,intro,0.173266,tension_chords,0.3364,0.292157,0.077756,0.293687,0.8349,70,2.507,0.7228,0.5711,0
233,9.32,16.1547,4.0387,intro,0.173646,tension_chords,0.364738,0.273137,0.050188,0.311937,0.8373,69,2.5328,0.7515,0.4791,0
234,9.36,16.224,4.056,intro,0.174026,tension_chords,0.374464,0.240757,0.036688,0.348091,0.8418,68,2.5427,0.7523,0.4343,0
235,9.4,16.2933,4.0733,intro,0.174407,granular_texture,0.368342,0.19862,0.032194,0.400844,0.8483,66,2.5668,0.7299,0.4197,0
236,9.44,16.3627,4.0907,intro,0.174788,granular_texture,0.359687,0.157235,0.030761,0.452317,0.8547,64,2.6123,0.7046,0.4153,0
237,9.48,16.432,4.108,intro,0.17517,granular_texture,0.359,0.123422,0.030513,0.487065,0.859,63,2.6435,0.6919,0.4149,0
238,9.52,16.5013,4.1253,intro,0.175553,granular_texture,0.367068,0.098035,0.034363,0.500534,0.8608,62,2.6567,0.6931,0.4282,0
239,9.56,16.5707,4.1427,intro,0.175936,granular_texture,0.386352,0.081753,0.050144,0.481752,0.8587,61,2.6424,0.7116,0.4815,0
240,9.6,16.64,4.16,intro,0.17632,tension_chords,0.418589,0.074411,0.089721,0.417279,0.8512,61,2.5904,0.7493,0.6145,0
241,9.64,16.7093,4.1773,intro,0.176704,tension_chords,0.424802,0.068967,0.157195,0.349036,0.8432,61,2.5974,0.7551,0.841,0
242,9.68,16.7787,4.1947,intro,0.177089,tension_chords,0.393064,0.06277,0.236462,0.307703,0.8384,61,2.5722,0.7133,1.1069,0
243,9.72,16.848,4.212,intro,0.177474,tension_chords,0.360846,0.058902,0.290374,0.289878,0.8364,61,2.5465,0.6717,1.288,0
244,9.76,16.9173,4.2293,intro,0.17786,tension_chords,0.34531,0.058748,0.290485,0.305457,0.8385,61,2.535,0.6522,1.2888,0
245,9.8,16.9867,4.2467,intro,0.178246,granular_texture,0.331515,0.06207,0.250072,0.356343,0.8448,61,2.5461,0.6361,1.1538,0
246,9.84,17.056,4.264,intro,0.178633,granular_texture,0.311966,0.071036,0.196241,0.420757,0.8527,61,2.6026,0.6148,0.9739,0
247,9.88,17.1253,4.2813,intro,0.179021,granular_texture,0.293484,0.091211,0.141913,0.473392,0.8592,62,2.649,0.5988,0.7923,0
248,9.92,17.1947,4.2987,intro,0.179408,granular_texture,0.281375,0.126751,0.094894,0.496981,0.8622,64,2.6708,0.5961,0.6352,0
249,9.96,17.264,4.316,intro,0.179797,granular_texture,0.275428,0.173751,0.061233,0.489588,0.8615,66,2.6662,0.6051,0.5229,0
250,10.0,17.3333,4.3333,intro,0.180185,granular_texture,0.274092,0.223043,0.043407,0.459459,0.858,68,2.6424,0.6207,0.4636,0
251,10.04,17.4027,4.3507,intro,0.180574,granular_texture,0.277567,0.272891,0.038923,0.410619,0.8523,70,2.6026,0.6425,0.449,0
252,10.08,17.472,4.368,intro,0.180964,granular_texture,0.272848,0.312901,0.039704,0.374548,0.8482,72,2.5737,0.6506,0.4521,0
253,10.12,17.5413,4.3853,intro,0.181354,granular_texture,0.25749,0.334639,0.039912,0.367958,0.8476,73,2.5698,0.639,0.4532,0
254,10.16,17.6107,4.4027,intro,0.181744,granular_texture,0.241851,0.342406,0.04142,0.374324,0.8485,73,2.5769,0.6222,0.4587,0
255,10.2,17.68,4.42,intro,0.182135,granular_texture,0.221565,0.325081,0.050891,0.402462,0.8521,73,2.6026,0.5907,0.4908,0
256,10.24,17.7493,4.4373,intro,0.182526,granular_texture,0.196392,0.282528,0.079344,0.441736,0.857,71,2.6377,0.5444,0.5866,0
257,10.28,17.8187,4.4547,intro,0.182918,granular_texture,0.17304,0.230427,0.129664,0.466869,0.8602,69,2.6608,0.4969,0.7556,0
258,10.32,17.888,4.472,intro,0.18331,granular_texture,0.160278,0.18652,0.181427,0.471776,0.8609,67,2.6667,0.4656,0.9294,0
259,10.36,17.9573,4.4893,intro,0.183702,granular_texture,0.16151,0.15581,0.220506,0.462175,0.86,66,2.6603,0.4564,1.0608,0
260,10.4,18.0267,4.5067,intro,0.184095,granular_texture,0.173846,0.133469,0.253752,0.438933,0.8574,65,2.6423,0.464,1.1726,0
261,10.44,18.096,4.524,intro,0.184488,granular_texture,0.195142,0.115907,0.27728,0.411671,0.8543,64,2.6209,0.4845,1.2518,0
262,10.48,18.1653,4.5413,intro,0.184881,granular_texture,0.225049,0.103423,0.276446,0.395082,0.8525,64,2.6085,0.5175,1.2495,0
263,10.52,18.2347,4.5587,intro,0.185275,granular_texture,0.258409,0.095546,0.239877,0.406168,0.854,63,2.6197,0.5565,1.1274,0
264,10.56,18.304,4.576,intro,0.185669,granular_texture,0.291256,0.092515,0.178653,0.437576,0.8579,63,2.6482,0.5965,0.9227,0
265,10.6,18.3733,4.5933,intro,0.186064,granular_texture,0.314736,0.091111,0.114657,0.479497,0.8631,63,2.6856,0.6253,0.7088,0
266,10.64,18.4427,4.6107,intro,0.186458,granular_texture,0.316511,0.085752,0.067791,0.529946,0.8694,63,2.7302,0.6257,0.5522,0
267,10.68,18.512,4.628,intro,0.186853,granular_texture,0.305506,0.078118,0.04514,0.571236,0.8745,63,2.767,0.6092,0.4768,0
268,10.72,18.5813,4.6453,intro,0.187249,granular_texture,0.298929,0.076116,0.037703,0.587252,0.8766,63,2.7824,0.6003,0.4523,0
269,10.76,18.6507,4.6627,intro,0.187644,granular_texture,0.306827,0.084415,0.035903,0.572856,0.8751,63,2.7719,0.6131,0.4467,0
270,10.8,18.72,4.68,intro,0.18804,granular_texture,0.330573,0.103828,0.036627,0.528972,0.87,64,2.7364,0.6496,0.4495,0
271,10.84,18.7893,4.6973,intro,0.188436,granular_texture,0.361432,0.133039,0.044306,0.461223,0.862,65,2.6806,0.6984,0.4757,0
272,10.88,18.8587,4.7147,intro,0.188833,granular_texture,0.38015,0.16558,0.068376,0.385894,0.8532,67,2.6183,0.7331,0.5568,0
273,10.92,18.928,4.732,intro,0.189229,tension_chords,0.376371,0.192434,0.104457,0.326738,0.8463,68,2.612,0.7378,0.6781,0
274,10.96,18.9973,4.7493,intro,0.189626,tension_chords,0.358107,0.209864,0.140093,0.291936,0.8423,69,2.5982,0.7211,0.7979,0
275,11.0,19.0667,4.7667,intro,0.190023,tension_chords,0.336169,0.218464,0.17131,0.274057,0.8403,69,2.5813,0.6967,0.9029,0
276,11.04,19.136,4.784,intro,0.19042,tension_chords,0.312465,0.216985,0.189306,0.281244,0.8413,69,2.563,0.6665,0.9636,0
277,11.08,19.2053,4.8013,intro,0.190818,granular_texture,0.292932,0.20918,0.188925,0.308962,0.8449,69,2.5618,0.6394,0.9628,0
278,11.12,19.2747,4.8187,intro,0.191216,granular_texture,0.282734,0.199711,0.172494,0.34506,0.8494,69,2.5942,0.6233,0.9082,0
279,11.16,19.344,4.836,intro,0.191614,granular_texture,0.286226,0.192344,0.146331,0.3751,0.8532,68,2.6215,0.6251,0.821,0
280,11.2,19.4133,4.8533,intro,0.192012,granular_texture,0.305954,0.188143,0.116026,0.389877,0.8551,68,2.6358,0.6483,0.7199,0
281,11.24,19.4827,4.8707,intro,0.19241,granular_texture,0.341687,0.185151,0.08608,0.387082,0.855,68,2.6352,0.6919,0.62,0
282,11.28,19.552,4.888,intro,0.192809,tension_chords,0.386796,0.178568,0.061326,0.37331,0.8535,68,2.6368,0.746,0.5375,0
283,11.32,19.6213,4.9053,intro,0.193207,tension_chords,0.425928,0.163495,0.046341,0.364235,0.8526,67,2.6718,0.7896,0.4878,0
284,11.36,19.6907,4.9227,intro,0.193606,tension_chords,0.446122,0.140904,0.041417,0.371558,0.8536,67,2.6908,0.807,0.4717,0
285,11.4,19.76,4.94,intro,0.194005,tension_chords,0.45143,0.117665,0.041882,0.389023,0.8559,66,2.697,0.8055,0.4737,0
286,11.44,19.8293,4.9573,intro,0.194404,tension_chords,0.434677,0.095902,0.041846,0.427575,0.8607,65,2.6846,0.7769,0.474,0
287,11.48,19.8987,4.9747,intro,0.194803,granular_texture,0.394029,0.079376,0.042613,0.483983,0.8677,64,2.7283,0.7203,0.477,0
288,11.52,19.968,4.992,intro,0.195203,granular_texture,0.344735,0.070625,0.052121,0.532519,0.8737,64,2.7713,0.6556,0.5093,0
289,11.56,20.0373,5.0093,intro,0.195602,granular_texture,0.297766,0.066382,0.076131,0.55972,0.8771,64,2.7962,0.5954,0.5902,0
290,11.6,20.1067,5.0267,intro,0.196001,granular_texture,0.262773,0.065238,0.118815,0.553174,0.8765,64,2.7924,0.5513,0.7336,0
291,11.64,20.176,5.044,intro,0.196401,granular_texture,0.241288,0.069321,0.178531,0.51086,0.8716,64,2.7582,0.5259,0.9341,0
292,11.68,20.2453,5.0613,intro,0.196801,granular_texture,0.229606,0.080965,0.243142,0.446287,0.8641,65,2.7051,0.5153,1.151,0
293,11.72,20.3147,5.0787,intro,0.197201,granular_texture,0.222162,0.101603,0.290085,0.38615,0.8571,65,2.6558,0.5133,1.3087,0
294,11.76,20.384,5.096,intro,0.1976,granular_texture,0.21541,0.131026,0.298762,0.354803,0.8535,67,2.6309,0.5151,1.3382,0
295,11.8,20.4533,5.1133,intro,0.198,granular_texture,0.210792,0.16875,0.268206,0.352252,0.8534,68,2.6305,0.5226,1.2363,0
296,11.84,20.5227,5.1307,intro,0.1984,granular_texture,0.208802,0.212308,0.211269,0.367621,0.8554,70,2.6454,0.5353,1.046,0
297,11.88,20.592,5.148,intro,0.1988,granular_texture,0.19845,0.24436,0.140275,0.416915,0.8615,72,2.689,0.5336,0.8086,0
298,11.92,20.6613,5.1653,intro,0.1992,granular_texture,0.183137,0.259828,0.08289,0.474144,0.8685,72,2.7395,0.5199,0.6168,0
299,11.96,20.7307,5.1827,intro,0.1996,granular_texture,0.174807,0.270853,0.050003,0.504337,0.8723,73,2.7669,0.5133,0.5071,0
300,12.0,20.8,5.2,intro,0.2,granular_texture,0.174115,0.278187,0.035041,0.512657,0.8735,73,2.7758,0.515,0.4574,0
301,12.04,20.8693,5.2173,intro,0.2004,granular_texture,0.183558,0.285883,0.032152,0.498408,0.872,74,2.7654,0.5295,0.4481,0
302,12.08,20.9387,5.2347,intro,0.2008,granular_texture,0.205392,0.296839,0.034239,0.463529,0.868,74,2.7376,0.5606,0.4556,0
303,12.12,21.008,5.252,intro,0.2012,granular_texture,0.23678,0.305775,0.037906,0.419539,0.8629,75,2.7019,0.603,0.4683,0
304,12.16,21.0773,5.2693,intro,0.2016,granular_texture,0.268609,0.299552,0.04647,0.385369,0.859,74,2.6747,0.6406,0.4974,0
305,12.2,21.1467,5.2867,intro,0.202,granular_texture,0.29275,0.266432,0.068368,0.37245,0.8576,73,2.6655,0.6592,0.5712,0
306,12.24,21.216,5.304,intro,0.2024,granular_texture,0.310496,0.210569,0.110004,0.368931,0.8574,71,2.6643,0.6618,0.7112,0
307,12.28,21.2853,5.3213,intro,0.202799,granular_texture,0.314104,0.145918,0.162073,0.377905,0.8586,68,2.6737,0.6437,0.886,0
308,12.32,21.3547,5.3387,intro,0.203199,granular_texture,0.294959,0.092984,0.198378,0.41368,0.8631,66,2.7059,0.6012,1.0081,0
309,12.36,21.424,5.356,intro,0.203599,granular_texture,0.273155,0.063326,0.21093,0.452589,0.868,65,2.7407,0.5636,1.0506,0
310,12.4,21.4933,5.3733,intro,0.203999,granular_texture,0.274951,0.052475,0.214806,0.457769,0.8688,64,2.7469,0.5621,1.064,0
311,12.44,21.5627,5.3907,intro,0.204398,granular_texture,0.296945,0.050919,0.207776,0.44436,0.8673,64,2.7373,0.589,1.0409,0
312,12.48,21.632,5.408,intro,0.204797,granular_texture,0.336076,0.053855,0.188666,0.421403,0.8648,65,2.7195,0.6389,0.9773,0
313,12.52,21.7013,5.4253,intro,0.205197,tension_chords,0.39266,0.059315,0.161216,0.386809,0.8608,65,2.6969,0.7116,0.8858,0
314,12.56,21.7707,5.4427,intro,0.205596,tension_chords,0.457332,0.067615,0.122397,0.352657,0.8569,65,2.7536,0.7953,0.7562,0
315,12.6,21.84,5.46,intro,0.205995,tension_chords,0.509607,0.079733,0.07593,0.33473,0.8549,66,2.7998,0.8649,0.601,0
316,12.64,21.9093,5.4773,intro,0.206394,tension_chords,0.530567,0.096289,0.045194,0.327949,0.8543,67,2.8194,0.8969,0.4984,0
317,12.68,21.9787,5.4947,intro,0.206793,tension_chords,0.520728,0.117959,0.035062,0.326251,0.8543,68,2.8128,0.8922,0.4649,0
318,12.72,22.048,5.512,intro,0.207191,tension_chords,0.47811,0.140957,0.031864,0.349069,0.8572,69,2.7784,0.847,0.4547,0
319,12.76,22.1173,5.5293,intro,0.20759,tension_chords,0.411533,0.159815,0.028793,0.399859,0.8635,69,2.7236,0.7704,0.4448,0
320,12.8,22.1867,5.5467,intro,0.207988,granular_texture,0.34432,0.174116,0.027445,0.454119,0.8702,70,2.7615,0.6913,0.4407,0
321,12.84,22.256,5.564,intro,0.208386,granular_texture,0.307831,0.197664,0.034621,0.459883,0.871,71,2.7682,0.654,0.4652,0
322,12.88,22.3253,5.5813,intro,0.208784,granular_texture,0.292935,0.232809,0.056567,0.417689,0.8662,73,2.7341,0.6477,0.5392,0
323,12.92,22.3947,5.5987,intro,0.209182,granular_texture,0.278838,0.268528,0.094436,0.358197,0.8592,74,2.6853,0.6425,0.6665,0
324,12.96,22.464,5.616,intro,0.20958,granular_texture,0.262968,0.295694,0.14248,0.298858,0.8523,75,2.6367,0.6322,0.8278,0
325,13.0,22.5333,5.6333,intro,0.209977,glassy_arps,0.247979,0.300126,0.190081,0.261813,0.848,76,2.6395,0.615,0.9877,0
326,13.04,22.6027,5.6507,intro,0.210374,glassy_arps,0.237574,0.27561,0.229181,0.257634,0.8477,75,2.6204,0.5934,1.1192,0
327,13.08,22.672,5.668,intro,0.210771,granular_texture,0.233167,0.23425,0.258258,0.274325,0.8499,73,2.6211,0.5734,1.217,0
328,13.12,22.7413,5.6853,intro,0.211167,granular_texture,0.228678,0.189072,0.26764,0.31461,0.8549,71,2.6571,0.552,1.2489,0
329,13.16,22.8107,5.7027,intro,0.211564,granular_texture,0.222855,0.149891,0.234025,0.393228,0.8645,70,2.7257,0.531,1.1367,0
330,13.2,22.88,5.72,intro,0.21196,granular_texture,0.216655,0.11865,0.157586,0.507109,0.8784,68,2.8243,0.5123,0.8811,0
331,13.24,22.9493,5.7373,intro,0.212356,granular_texture,0.204521,0.092371,0.085859,0.617249,0.8918,67,2.9196,0.488,0.6412,0
332,13.28,23.0187,5.7547,intro,0.212751,granular_texture,0.203201,0.078768,0.051539,0.666492,0.8978,67,2.9633,0.4816,0.5267,0
333,13.32,23.088,5.772,intro,0.213147,granular_texture,0.228045,0.081025,0.044154,0.646776,0.8957,67,2.9483,0.5134,0.5024,0
334,13.36,23.1573,5.7893,intro,0.213542,granular_texture,0.262078,0.090819,0.048132,0.598971,0.8901,67,2.9094,0.5594,0.5161,0
335,13.4,23.2267,5.8067,intro,0.213936,granular_texture,0.291165,0.101202,0.053793,0.553841,0.8849,68,2.8728,0.5994,0.5355,0
336,13.44,23.296,5.824,intro,0.214331,granular_texture,0.306231,0.107071,0.057671,0.529027,0.8821,68,2.8534,0.6203,0.549,0
337,13.48,23.3653,5.8413,intro,0.214725,granular_texture,0.304755,0.1107,0.066889,0.517656,0.8809,68,2.8455,0.6197,0.5803,0
338,13.52,23.4347,5.8587,intro,0.215119,granular_texture,0.289239,0.116398,0.092586,0.501777,0.8792,69,2.8338,0.6023,0.6668,0
339,13.56,23.504,5.876,intro,0.215512,granular_texture,0.255033,0.121561,0.131011,0.492395,0.8782,69,2.8276,0.5613,0.796,0
340,13.6,23.5733,5.8933,intro,0.215905,granular_texture,0.217025,0.127429,0.168772,0.486774,0.8777,69,2.8245,0.5159,0.9229,0
341,13.64,23.6427,5.9107,intro,0.216298,granular_texture,0.188627,0.137685,0.199643,0.474045,0.8764,70,2.8155,0.484,1.0267,0
342,13.68,23.712,5.928,intro,0.21669,granular_texture,0.171183,0.154126,0.224309,0.450382,0.8737,71,2.7971,0.4679,1.1098,0
343,13.72,23.7813,5.9453,intro,0.217082,granular_texture,0.168592,0.181995,0.241235,0.408177,0.8688,72,2.763,0.4744,1.1669,0
344,13.76,23.8507,5.9627,intro,0.217474,granular_texture,0.19112,0.230223,0.236822,0.341835,0.8611,74,2.7083,0.5195,1.1526,0
345,13.8,23.92,5.98,intro,0.217865,granular_texture,0.234718,0.282217,0.194769,0.288297,0.8548,76,2.6646,0.5922,1.0121,0
346,13.84,23.9893,5.9973,intro,0.218256,glassy_arps,0.285058,0.308539,0.137529,0.268874,0.8527,77,2.6835,0.6643,0.8208,0
347,13.88,24.0587,6.0147,intro,0.218646,tension_chords,0.330048,0.305696,0.089006,0.27525,0.8536,77,2.7035,0.7196,0.6587,0
348,13.92,24.128,6.032,intro,0.219036,tension_chords,0.364779,0.287972,0.055768,0.291482,0.8557,77,2.7348,0.7568,0.5478,0
349,13.96,24.1973,6.0493,intro,0.219426,tension_chords,0.381713,0.257393,0.038052,0.322842,0.8597,75,2.7509,0.7672,0.4888,0
350,14.0,24.2667,6.0667,intro,0.219815,tension_chords,0.378662,0.214511,0.031588,0.375239,0.8661,74,2.75,0.7484,0.4676,0
351,14.04,24.336,6.084,intro,0.220203,granular_texture,0.368005,0.169542,0.02972,0.432732,0.8732,72,2.7977,0.7193,0.4618,0
352,14.08,24.4053,6.1013,intro,0.220592,granular_texture,0.363486,0.131585,0.029058,0.47587,0.8786,70,2.8361,0.7004,0.46,0
353,14.12,24.4747,6.1187,intro,0.220979,granular_texture,0.369206,0.102861,0.031386,0.496547,0.8812,69,2.8554,0.6975,0.4682,0
354,14.16,24.544,6.136,intro,0.221367,granular_texture,0.383961,0.083039,0.043372,0.489628,0.8806,68,2.8513,0.709,0.5088,0
355,14.2,24.6133,6.1533,intro,0.221754,granular_texture,0.414376,0.073135,0.076678,0.43581,0.8743,68,2.8072,0.7436,0.6208,0
356,14.24,24.6827,6.1707,intro,0.22214,tension_chords,0.433782,0.067999,0.140069,0.35815,0.8652,68,2.8072,0.766,0.8336,0
357,14.28,24.752,6.188,intro,0.222526,tension_chords,0.409113,0.062052,0.222939,0.305896,0.8591,68,2.788,0.7331,1.1116,0
358,14.32,24.8213,6.2053,intro,0.222911,tension_chords,0.36994,0.057143,0.292603,0.280314,0.8562,67,2.7564,0.6824,1.3454,0
359,14.36,24.8907,6.2227,intro,0.223296,tension_chords,0.348365,0.055908,0.3116,0.284126,0.8568,67,2.7398,0.655,1.4095,0
360,14.4,24.96,6.24,intro,0.22368,tension_chords,0.335291,0.058632,0.277675,0.328401,0.8623,68,2.7304,0.6396,1.2963,0
361,14.44,25.0293,6.2573,intro,0.224064,granular_texture,0.316546,0.066435,0.221233,0.395787,0.8706,68,2.7835,0.6189,1.1076,0
362,14.48,25.0987,6.2747,intro,0.224447,granular_texture,0.295768,0.084191,0.162096,0.457944,0.8782,69,2.838,0.5992,0.9099,0
363,14.52,25.168,6.292,intro,0.22483,granular_texture,0.280304,0.117584,0.10925,0.492863,0.8826,70,2.8694,0.5915,0.7333,0
364,14.56,25.2373,6.3093,intro,0.225212,granular_texture,0.271794,0.165845,0.069402,0.492959,0.8828,72,2.8712,0.5978,0.6002,0
365,14.6,25.3067,6.3267,intro,0.225593,granular_texture,0.268271,0.21918,0.046003,0.466545,0.8798,75,2.8505,0.6121,0.5223,0
366,14.64,25.376,6.344,intro,0.225974,granular_texture,0.270151,0.272342,0.037924,0.419584,0.8743,77,2.8122,0.633,0.4956,0
367,14.68,25.4453,6.3613,intro,0.226354,granular_texture,0.269573,0.319998,0.038186,0.372243,0.8688,79,2.7737,0.649,0.4969,0
